VH;EFONELFO;4.0;NO939765360MVA;;;20110901;20111231;NOK;;ETMAN DISTRIBUSJON AS;GAMLE EIGERùYVEI 87;;4370;EGERSUND;NO
VL;1;1009379;HTCU VARMEKABEL  76M 1375W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;131000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009380;HTCU VARMEKABEL  94M 1700W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;156000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009381;HTCU VARMEKABEL 116M 2100W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;187000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009382;HTCU VARMEKABEL 144M 2600W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;226000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009383;HTCU VARMEKABEL 183M 3300W;18W/M 5,5MM Godkj f armer;1;EA;STYKK;278000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1013900;VARMEKABEL EKSTREM 17W/M  300W;;2;RO;RULL;85000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013901;VARMEKABEL EKSTREM 17W/M  400W;;2;RO;RULL;93000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013902;VARMEKABEL EKSTREM 17W/M  500W;;2;RO;RULL;106500;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013903;VARMEKABEL EKSTREM 17W/M  600W;;2;RO;RULL;119500;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013904;VARMEKABEL EKSTREM 17W/M  700W;;2;RO;RULL;133000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013905;VARMEKABEL EKSTREM 17W/M  840W;;2;RO;RULL;152000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013906;VARMEKABEL EKSTREM 17W/M 1000W;;2;RO;RULL;171000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013910;VARMEKABEL STRONG 17W/M  300W;;2;RO;RULL;78000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013911;VARMEKABEL STRONG 17W/M  400W;;1;EA;STYKK;96000;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1013911;P;10000
VL;1;1013912;VARMEKABEL STRONG 17W/M  500W;;2;RO;RULL;102000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013913;VARMEKABEL STRONG 17W/M  600W;;1;EA;STYKK;106000;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1013913;P;10000
VL;1;1013914;VARMEKABEL STRONG 17W/M  700W;;2;RO;RULL;114000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013915;VARMEKABEL STRONG 17W/M  850W;;2;RO;RULL;132000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013916;VARMEKABEL STRONG 17W/M 1000W;;2;RO;RULL;148000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013917;VARMEKABEL STRONG 17W/M 1250W;;2;RO;RULL;175000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013918;VARMEKABEL STRONG 17W/M 1500W;;2;RO;RULL;184000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013919;VARMEKABEL STRONG 17W/M 1700W;;2;RO;RULL;198000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013920;VARMEKABEL STRONG 17W/M 1900W;;2;RO;RULL;222000;10000;20110901;1;;1002;;;J;10000;0;
VL;1;1013921;VARMEKABEL STRONG 17W/M 2100W;;2;RO;RULL;232000;10000;20110901;1;;1002;;;J;10000;0;
